Time,Power,Mode,BatteryVoltage,CurrX,CurrY,TargetX,TargetY,RPM_M1,DriveM1,TargetM1,RPM_M2,DriveM2,TargetM2,TargetDeg,TargetDis,CurrDeg,CurrDis
33294.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.7,0.0
33462.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.1,0.0
33631.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.0,0.0
33799.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.6,0.0
33968.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.3,0.0
34136.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.2,0.0
34305.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.7,0.0
34472.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.4,0.0
34641.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.5,0.0
34809.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.3,0.0
34978.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.4,0.0
35146.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.2,0.0
35315.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.5,0.0
35483.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.4,0.0
35652.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.7,0.0
35821.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.4,0.0
35989.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.4,0.0
36158.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.4,0.0
36326.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.8,0.0
36495.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.0,0.0
36663.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.3,0.0
36832.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.5,0.0
37000.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.3,0.0
37169.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.6,0.0
37337.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.4,0.0
37506.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.3,0.0
37673.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.3,0.0
37842.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.6,0.0
38010.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.3,0.0
38179.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-4.1,0.0
38348.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.3,0.0
38516.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.4,0.0
38685.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.4,0.0
38853.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.3,0.0
39022.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.4,0.0
39190.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.1,0.0
39359.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.9,0.0
39527.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.1,0.0
39696.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.6,0.0
39864.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.2,0.0
40033.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.0,0.0
40201.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.3,0.0
40370.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.1,0.0
40538.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.4,0.0
40707.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.6,0.0
40875.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.4,0.0
41043.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.6,0.0
41212.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.4,0.0
41380.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.3,0.0
41549.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.4,0.0
41717.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.5,0.0
41886.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-2.9,0.0
42054.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.0,0.0
42223.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.3,0.0
42391.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.5,0.0
42560.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.7,0.0
42728.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.0,0.0
42897.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.5,0.0
43065.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.4,0.0
43234.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.4,0.0
43402.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.5,0.0
43571.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-2.9,0.0
43740.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.1,0.0
43908.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.1,0.0
44077.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.2,0.0
44244.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.3,0.0
44413.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.0,0.0
44581.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.1,0.0
44750.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.1,0.0
44918.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.5,0.0
45087.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.5,0.0
45255.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.1,0.0
45424.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.4,0.0
45592.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.0,0.0
45761.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.1,0.0
45929.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.1,0.0
46098.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.7,0.0
46266.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.2,0.0
46435.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.4,0.0
46604.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.2,0.0
46772.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.7,0.0
46941.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.8,0.0
47109.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.8,0.0
47278.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.4,0.0
47446.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.0,0.0
47614.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.1,0.0
47782.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.3,0.0
47951.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.6,0.0
48119.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.7,0.0
48288.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.3,0.0
48456.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.3,0.0
48625.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.4,0.0
48793.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.2,0.0
48962.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.4,0.0
49131.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.3,0.0
49299.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.4,0.0
49468.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.1,0.0
49636.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.2,0.0
49805.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.5,0.0
49973.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.3,0.0
50142.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.7,0.0
50310.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.7,0.0
50479.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.1,0.0
50647.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.3,0.0
53511.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-2.8,0.0
53680.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.7,0.0
53848.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.9,0.0
54017.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.6,0.0
54184.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-1.9,0.0
54353.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.0,0.0
54522.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-2.6,0.0
54690.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.7,0.0
54859.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.8,0.0
55027.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.0,0.0
55196.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-4.1,0.0
55364.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.3,0.0
55533.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.9,0.0
55701.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.0,0.0
55870.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,-3.0,0.0
