Time,Power,Mode,BatteryVoltage,CurrX,CurrY,TargetX,TargetY,RPM_M1,DriveM1,TargetM1,RPM_M2,DriveM2,TargetM2,TargetDeg,TargetDis,CurrDeg,CurrDis
97027.0,1,1,9.0,0.0,0.0,1.0,0.0,58.1,135,50.0,57.1,163,50.0,0.0,1.0,3.9,0.9
97203.0,1,1,10.2,0.0,0.0,1.0,0.0,63.8,99,50.0,63.8,131,50.0,0.0,1.0,4.1,0.9
97377.0,1,1,10.0,0.0,0.0,1.0,0.0,52.2,83,50.0,54.1,117,50.0,0.0,1.0,-7.6,1.0
97552.0,1,1,12.4,0.0,0.0,1.0,0.0,49.0,91,50.0,50.0,125,50.0,0.0,1.0,-18.2,1.0
97727.0,1,1,9.6,0.0,0.0,1.0,0.0,12.8,-11,0.0,14.8,23,0.0,0.0,1.0,-1.3,1.0
97902.0,1,1,11.0,0.0,0.0,1.0,0.0,0.0,-11,0.0,-0.0,23,0.0,0.0,1.0,-3.4,1.0
98077.0,1,1,8.7,0.0,0.0,1.0,0.0,0.0,-11,0.0,-0.0,23,0.0,0.0,1.0,-1.8,1.0
98251.0,1,1,9.2,0.0,0.0,1.0,0.0,0.0,-11,0.0,-0.0,23,0.0,0.0,1.0,-2.1,1.0
98426.0,1,1,8.5,0.0,0.0,1.0,0.0,0.0,-11,0.0,-0.0,23,0.0,0.0,1.0,-3.2,1.0
98600.0,1,1,9.7,0.0,0.0,1.0,0.0,0.0,-11,0.0,-0.0,23,0.0,0.0,1.0,-2.4,1.0
98776.0,1,1,11.3,0.0,0.0,1.0,0.0,0.0,-11,0.0,-0.0,23,0.0,0.0,1.0,-4.2,1.0
98951.0,1,1,8.9,0.0,0.0,1.0,0.0,0.0,-11,0.0,-0.0,23,0.0,0.0,1.0,-4.3,1.0
99125.0,1,1,9.7,0.0,0.0,1.0,0.0,0.0,-11,0.0,-0.0,23,0.0,0.0,1.0,-3.7,1.0
99300.0,1,1,10.0,0.0,0.0,1.0,0.0,0.0,-11,0.0,-0.0,23,0.0,0.0,1.0,-2.7,1.0
99475.0,1,1,10.6,0.0,0.0,1.0,0.0,0.0,-11,0.0,-0.0,23,0.0,0.0,1.0,-3.3,1.0
99649.0,1,1,9.6,0.0,0.0,1.0,0.0,0.0,-11,0.0,-0.0,23,0.0,0.0,1.0,-6.6,1.0
99824.0,1,1,9.6,0.0,0.0,1.0,0.0,0.0,-11,0.0,-0.0,23,0.0,0.0,1.0,-3.2,1.0
99998.0,1,1,9.8,0.0,0.0,1.0,0.0,0.0,-11,0.0,-0.0,23,0.0,0.0,1.0,-1.3,1.0
100174.0,1,1,9.9,0.0,0.0,1.0,0.0,0.0,-11,0.0,-0.0,23,0.0,0.0,1.0,-2.2,1.0
100352.0,1,1,9.1,0.0,0.0,1.0,0.0,0.0,-11,0.0,-0.0,23,0.0,0.0,1.0,-1.3,1.0
100528.0,1,1,9.8,0.0,0.0,1.0,0.0,0.0,-11,0.0,-0.0,23,0.0,0.0,1.0,-3.7,1.0
100705.0,1,1,9.2,0.0,0.0,1.0,0.0,0.0,-11,0.0,-0.0,23,0.0,0.0,1.0,-3.6,1.0
100882.0,1,1,8.9,0.0,0.0,1.0,0.0,0.0,-11,0.0,-0.0,23,0.0,0.0,1.0,-2.1,1.0
101058.0,1,1,10.2,0.0,0.0,1.0,0.0,0.0,-11,0.0,-0.0,23,0.0,0.0,1.0,-4.8,1.0
101235.0,1,1,9.8,0.0,0.0,1.0,0.0,0.0,-11,0.0,-0.0,23,0.0,0.0,1.0,-3.3,1.0
101412.0,1,1,10.3,0.0,0.0,1.0,0.0,0.0,-11,0.0,-0.0,23,0.0,0.0,1.0,-2.2,1.0
101588.0,1,1,9.6,0.0,0.0,1.0,0.0,0.0,-11,0.0,-0.0,23,0.0,0.0,1.0,-3.3,1.0
101766.0,1,1,10.4,0.0,0.0,1.0,0.0,0.0,-11,0.0,-0.0,23,0.0,0.0,1.0,-3.4,1.0
101943.0,1,1,10.1,0.0,0.0,1.0,0.0,0.0,-11,0.0,-0.0,23,0.0,0.0,1.0,-2.0,1.0
102119.0,1,1,9.5,0.0,0.0,1.0,0.0,0.0,-11,0.0,-0.0,23,0.0,0.0,1.0,-3.6,1.0
102296.0,1,1,9.5,0.0,0.0,1.0,0.0,0.0,-11,0.0,-0.0,23,0.0,0.0,1.0,-5.5,1.0
102473.0,1,1,9.8,0.0,0.0,1.0,0.0,-1.0,-11,0.0,-0.0,23,0.0,0.0,1.0,-2.6,1.0
102647.0,1,1,10.0,0.0,0.0,1.0,0.0,-4.0,5,0.0,-0.0,23,0.0,0.0,1.0,1.6,1.0
102821.0,1,1,9.6,0.0,0.0,1.0,0.0,0.0,11,0.0,2.0,23,0.0,0.0,1.0,4.6,1.0
102998.0,1,1,10.7,0.0,0.0,1.0,0.0,1.9,11,0.0,3.9,23,0.0,0.0,1.0,-7.0,1.0
103172.0,1,1,9.7,0.0,0.0,1.0,0.0,0.0,11,0.0,6.9,-7,0.0,0.0,1.0,10.6,1.0
103347.0,1,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,19.6,1.0
103521.0,1,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,34.8,1.0
103696.0,1,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,53.5,1.0
103871.0,1,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,62.6,1.0
104045.0,1,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,70.4,1.0
104220.0,1,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,81.8,1.0
104395.0,1,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,87.8,1.0
104569.0,1,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,89.1,1.0
104744.0,1,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,81.4,1.0
104919.0,1,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,88.7,1.0
105094.0,1,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,78.9,1.0
105269.0,1,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,27.1,1.0
105443.0,1,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,11.5,1.0
105618.0,1,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,-3.0,1.0
105792.0,1,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,-3.5,1.0
105967.0,1,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,-12.6,1.0
106144.0,1,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,-3.1,1.0
106318.0,1,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,-3.0,1.0
106493.0,1,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,-3.2,1.0
106669.0,1,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,-2.9,1.0
106843.0,1,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,-3.2,1.0
107018.0,1,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,-2.1,1.0
107193.0,1,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,-3.1,1.0
107367.0,1,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,-3.1,1.0
107542.0,1,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,-3.1,1.0
107716.0,1,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,-2.8,1.0
107891.0,1,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,-3.2,1.0
108066.0,1,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,-3.4,1.0
108240.0,1,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,-3.4,1.0
108416.0,1,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,-3.1,1.0
108591.0,1,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,-3.4,1.0
108765.0,1,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,-2.8,1.0
108940.0,1,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,-3.7,1.0
109114.0,1,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,-2.9,1.0
109289.0,1,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,-2.7,1.0
109464.0,1,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,-3.0,1.0
109638.0,1,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,-2.8,1.0
109813.0,1,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,-2.7,1.0
109988.0,1,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,-3.1,1.0
110162.0,1,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,-2.7,1.0
110338.0,1,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,-3.1,1.0
110512.0,1,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,-2.9,1.0
110687.0,1,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,-2.9,1.0
110862.0,1,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,-3.5,1.0
111036.0,1,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,-3.3,1.0
111211.0,1,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,-3.0,1.0
111386.0,1,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,-3.2,1.0
111560.0,1,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,-2.8,1.0
111735.0,1,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,-2.4,1.0
111909.0,1,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,-3.5,1.0
112084.0,1,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,-3.0,1.0
112260.0,1,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,-2.5,1.0
112434.0,1,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,-3.4,1.0
112609.0,1,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,-3.0,1.0
112784.0,1,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,-3.0,1.0
112958.0,1,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,-3.0,1.0
113133.0,1,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,-2.9,1.0
113307.0,1,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,-2.9,1.0
113482.0,1,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,-2.7,1.0
113657.0,1,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,-2.9,1.0
113831.0,1,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,-3.8,1.0
114007.0,1,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,-3.2,1.0
114182.0,1,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,-3.4,1.0
114356.0,1,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,-3.1,1.0
114531.0,1,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,-3.0,1.0
114705.0,1,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,-2.6,1.0
114880.0,1,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,-3.1,1.0
115055.0,1,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,-3.1,1.0
115229.0,1,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,-3.0,1.0
115404.0,1,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,-3.2,1.0
115579.0,1,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,-3.1,1.0
115753.0,1,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,-2.8,1.0
115929.0,1,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,-3.3,1.0
116103.0,1,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,-3.1,1.0
116278.0,1,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,-3.1,1.0
116453.0,1,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,-3.4,1.0
116627.0,1,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,-2.3,1.0
116802.0,1,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,-2.5,1.0
116977.0,1,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,-2.8,1.0
117151.0,1,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,-2.8,1.0
117326.0,1,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,-2.9,1.0
117500.0,1,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,-3.3,1.0
117676.0,1,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,-2.7,1.0
117851.0,1,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,-3.1,1.0
118025.0,1,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,-3.6,1.0
118200.0,1,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,-3.1,1.0
118375.0,1,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,-3.3,1.0
118549.0,1,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,-3.2,1.0
119662.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,-3.3,0.0
119837.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,-2.6,0.0
120011.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,-3.0,0.0
120186.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,-3.0,0.0
120361.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,-3.4,0.0
120536.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,-3.3,0.0
120711.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,-3.0,0.0
120886.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,-2.8,0.0
121060.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,-2.7,0.0
121235.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,-3.2,0.0
121409.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,-2.6,0.0
121584.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,-3.1,0.0
121759.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,-2.7,0.0
121933.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,-3.0,0.0
122108.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,-3.3,0.0
122284.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,-2.9,0.0
122458.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,-3.0,0.0
122633.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,-2.9,0.0
122807.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,-3.0,0.0
122982.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,-3.0,0.0
123157.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,-2.8,0.0
123331.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,-3.0,0.0
123506.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,-2.8,0.0
123681.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,-2.6,0.0
123855.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,-3.2,0.0
124030.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,11,0.0,-0.0,-7,0.0,0.0,1.0,-2.9,0.0
