Time,Power,Mode,BatteryVoltage,CurrX,CurrY,TargetX,TargetY,RPM_M1,DriveM1,TargetM1,RPM_M2,DriveM2,TargetM2,TargetDeg,TargetDis,CurrDeg,CurrDis
253022.0,0,1,10.8,0.0,0.0,1.0,0.0,-5.5,-255,0.0,-2.7,-199,0.0,0.0,1.0,95.4,0.0
253205.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,88.9,0.0
253388.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,90.2,0.0
253571.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,89.7,0.0
253754.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,90.3,0.0
253937.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,89.9,0.0
254120.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,90.1,0.0
254303.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,90.0,0.0
254486.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,90.1,0.0
254669.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,90.0,0.0
254853.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,89.7,0.0
255035.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,89.8,0.0
255218.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,90.3,0.0
255401.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,90.3,0.0
255585.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,90.4,0.0
255767.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,90.7,0.0
255950.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,90.5,0.0
256134.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,90.2,0.0
256317.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,90.2,0.0
256499.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,90.4,0.0
256683.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,89.8,0.0
256866.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,89.6,0.0
257049.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,90.0,0.0
257231.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,90.6,0.0
257415.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,90.1,0.0
257598.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,90.5,0.0
257781.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,90.6,0.0
257964.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,90.2,0.0
258147.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,90.3,0.0
258330.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,90.5,0.0
258513.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,90.2,0.0
258696.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,90.7,0.0
258879.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,90.5,0.0
259062.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,90.0,0.0
259246.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,90.4,0.0
259428.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,90.1,0.0
259611.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,90.4,0.0
259794.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,89.7,0.0
259978.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,90.1,0.0
260160.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,90.1,0.0
260343.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,90.4,0.0
260527.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,90.4,0.0
260710.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,90.3,0.0
260892.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,90.6,0.0
261075.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,90.1,0.0
261259.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,89.7,0.0
261442.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,90.5,0.0
261624.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,90.3,0.0
261808.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,90.3,0.0
261991.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,90.4,0.0
262174.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,89.9,0.0
262356.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,90.3,0.0
262540.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,90.5,0.0
262723.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,89.9,0.0
262906.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,90.0,0.0
263089.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,90.1,0.0
263272.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,90.5,0.0
263455.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,90.3,0.0
263639.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,90.2,0.0
263821.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,90.5,0.0
294023.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,90.2,0.0
294206.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,90.2,0.0
294389.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,90.1,0.0
294572.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,90.4,0.0
294755.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,90.3,0.0
294938.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,90.9,0.0
295121.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,90.4,0.0
295304.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,90.8,0.0
295487.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,90.2,0.0
295670.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,87.6,0.0
295854.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,91.6,0.0
296036.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,90.8,0.0
296219.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,90.5,0.0
296402.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,91.0,0.0
296586.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,91.0,0.0
296768.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,90.8,0.0
296951.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,90.1,0.0
297135.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,90.2,0.0
297318.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,90.4,0.0
297500.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,90.2,0.0
297683.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,90.2,0.0
297867.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,90.4,0.0
298050.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,90.1,0.0
298232.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,89.9,0.0
298416.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,90.1,0.0
298599.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,89.7,0.0
298782.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,90.4,0.0
298964.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,90.0,0.0
299148.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,90.4,0.0
299331.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,90.0,0.0
299514.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,90.1,0.0
299697.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,90.5,0.0
299880.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,90.5,0.0
300063.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,90.0,0.0
300247.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,91.4,0.0
300429.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,90.2,0.0
300612.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,90.1,0.0
300795.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,89.9,0.0
300979.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,90.3,0.0
301161.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,90.6,0.0
301344.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,90.5,0.0
301528.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,90.2,0.0
301711.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,90.3,0.0
301893.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,90.3,0.0
302076.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,90.2,0.0
302260.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,90.1,0.0
302443.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,90.4,0.0
302625.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,90.1,0.0
302809.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,90.4,0.0
302992.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,90.2,0.0
303175.0,0,1,12.4,0.0,0.0,1.0,0.0,0.0,-255,0.0,-0.0,-199,0.0,0.0,1.0,90.1,0.0
