Time,Power,Mode,BatteryVoltage,CurrX,CurrY,TargetX,TargetY,RPM_M1,DriveM1,TargetM1,RPM_M2,DriveM2,TargetM2,TargetDeg,TargetDis,CurrDeg,CurrDis
20.0,0,1,9.6,0.0,0.0,0.0,0.0,-16.8,0,0.0,-12.6,0,0.0,0.0,0.0,86.0,0.0
190.0,0,1,10.7,0.0,0.0,0.0,0.0,-19.1,0,0.0,-11.1,0,0.0,0.0,0.0,89.6,0.0
360.0,0,1,10.2,0.0,0.0,0.0,0.0,-9.2,0,0.0,-5.1,0,0.0,0.0,0.0,89.1,0.0
527.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,90.0,0.0
693.0,0,1,12.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,89.0,0.0
860.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,91.2,0.0
1026.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,91.3,0.0
1192.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,91.1,0.0
1358.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,88.9,0.0
1525.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,89.9,0.0
1691.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,88.3,0.0
1858.0,0,1,11.8,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,87.1,0.0
2024.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,91.4,0.0
2191.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,92.4,0.0
2357.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,90.2,0.0
2524.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,89.3,0.0
2690.0,0,1,11.8,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,90.2,0.0
2856.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,89.5,0.0
3022.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,91.5,0.0
3189.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,90.5,0.0
3355.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,89.6,0.0
3522.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,89.6,0.0
3688.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,89.6,0.0
3855.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,89.6,0.0
4021.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,89.5,0.0
4188.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,89.7,0.0
4354.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,90.3,0.0
4520.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,89.7,0.0
4686.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,89.9,0.0
4853.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,89.9,0.0
5019.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,89.8,0.0
5186.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,89.7,0.0
5352.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,89.5,0.0
5519.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,89.6,0.0
5685.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,89.5,0.0
5852.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,89.5,0.0
6018.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,89.6,0.0
6184.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,89.4,0.0
6350.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,89.6,0.0
6517.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,90.0,0.0
6683.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,89.6,0.0
6850.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,89.7,0.0
7016.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,89.8,0.0
7183.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,89.8,0.0
7349.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,89.8,0.0
7516.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,90.0,0.0
7682.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,89.5,0.0
7848.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,89.5,0.0
8014.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,89.8,0.0
8181.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,89.5,0.0
8347.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,89.8,0.0
8514.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,89.4,0.0
8680.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,89.6,0.0
8847.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,89.7,0.0
9013.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,89.8,0.0
9180.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,89.8,0.0
9346.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,89.8,0.0
9512.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,90.2,0.0
9678.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,89.8,0.0
9845.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,89.6,0.0
10011.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,89.5,0.0
10180.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,89.7,0.0
10348.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,89.4,0.0
10517.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,89.3,0.0
10685.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,89.7,0.0
10854.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,89.6,0.0
11022.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,89.8,0.0
11191.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,89.6,0.0
11359.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,89.8,0.0
11528.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,89.8,0.0
11696.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,89.6,0.0
11865.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,89.7,0.0
12033.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,89.8,0.0
12201.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,89.6,0.0
12369.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,89.5,0.0
12538.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,89.9,0.0
12707.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,89.7,0.0
12875.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,89.6,0.0
13044.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,89.6,0.0
13212.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,89.8,0.0
13381.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,89.6,0.0
13549.0,0,1,12.4,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.0,0,0.0,0.0,0.0,89.7,0.0
